simulation_number,port,price,fuel_amount,refuel_amount,speed,fuel_cost,total_cost
847020701,3,5156.25,2.0,48,1,,
847020701,4,9375.0,10.0,37,1,,
847020701,5,3955.078125,3.0,10,1,,
847020701,,,,,,1071925.78125,0.0
847020702,0,5000,0.0,46,1,,
847020702,1,6000,16.0,19,1,,
847020702,2,4000,10.0,34,1,,
847020702,3,6875.0,14.0,36,1,,
847020702,4,12500.0,10.0,37,1,,
847020702,5,7031.25,3.0,10,1,,
847020702,,,,,,1280312.5,0.0
847020703,0,5000,0.0,42,1,,
847020703,1,7500.0,12.0,16,1,,
847020703,2,6250.0,3.0,33,1,,
847020703,3,10742.1875,6.0,37,1,,
847020703,4,11718.75,3.0,43,1,,
847020703,5,4943.84765625,2.0,10,1,,
847020703,,,,,,1507055.6640625,0.0
847020704,0,5000,0.0,30,1,,
847020704,1,4500.0,0.0,39,1,,
847020704,2,3000.0,14.0,28,1,,
847020704,3,5156.25,12.0,38,1,,
847020704,4,9375.0,10.0,40,1,,
847020704,5,6591.796875,6.0,6,1,,
847020704,,,,,,1039988.28125,0.0
847020705,0,5000,0.0,42,1,,
847020705,1,7500.0,12.0,17,1,,
847020705,2,6250.0,4.0,46,1,,
847020705,3,6445.3125,20.0,25,1,,
847020705,4,7031.25,5.0,41,1,,
847020705,5,2966.30859375,2.0,10,1,,
847020705,,,,,,1124077.1484375,0.0
847020706,0,5000,0.0,39,1,,
847020706,1,4500.0,9.0,17,1,,
847020706,2,2250.0,1.0,45,1,,
847020706,3,3867.1875,16.0,34,1,,
847020706,4,4218.75,10.0,34,1,,
847020706,5,1779.78515625,0.0,10,1,,
847020706,,,,,,685469.7265625,0.0
847020707,0,5000,0.0,39,1,,
847020707,1,7500.0,9.0,26,1,,
847020707,2,5000.0,10.0,37,1,,
847020707,3,8593.75,17.0,28,1,,
847020707,4,12500.0,5.0,45,1,,
847020707,5,8789.0625,6.0,6,1,,
847020707,,,,,,1450859.375,0.0
847020708,0,5000,0.0,32,1,,
847020708,1,4500.0,2.0,41,1,,
847020708,2,2250.0,18.0,18,1,,
847020708,3,2320.3125,6.0,44,1,,
847020708,4,2531.25,10.0,34,1,,
847020708,5,1779.78515625,0.0,10,1,,
847020708,,,,,,610954.1015625,0.0
847020709,0,5000,0.0,43,1,,
847020709,1,7500.0,13.0,12,1,,
847020709,2,3750.0,0.0,42,1,,
847020709,3,6445.3125,12.0,38,1,,
847020709,4,11718.75,10.0,37,1,,
847020709,5,6591.796875,3.0,10,1,,
847020709,,,,,,1226933.59375,0.0
847020710,0,5000,0.0,46,1,,
847020710,1,4500.0,16.0,9,1,,
847020710,2,3000.0,0.0,35,1,,
847020710,3,4125.0,5.0,41,1,,
847020710,4,7500.0,6.0,40,1,,
847020710,5,4218.75,2.0,10,1,,
847020710,,,,,,906812.5,0.0
847020711,0,5000,0.0,35,1,,
847020711,1,4500.0,5.0,28,1,,
847020711,2,3000.0,8.0,27,1,,
847020711,3,4125.0,5.0,38,1,,
847020711,4,4500.0,3.0,43,1,,
847020711,5,2531.25,2.0,10,1,,
847020711,,,,,,777562.5,0.0
847020712,0,5000,0.0,39,1,,
847020712,1,7500.0,9.0,23,1,,
847020712,2,3750.0,7.0,24,1,,
847020712,3,6445.3125,1.0,49,1,,
847020712,4,11718.75,10.0,34,1,,
847020712,5,8239.74609375,0.0,10,1,,
847020712,,,,,,1274155.2734375,0.0
847020713,0,5000,0.0,47,1,,
847020713,1,6000,17.0,23,1,,
847020713,2,4000,15.0,35,1,,
847020713,3,5500,20.0,23,1,,
847020713,4,10000.0,3.0,47,1,,
847020713,5,5625.0,6.0,6,1,,
847020713,,,,,,1163250.0,0.0
847020714,0,5000,0.0,35,1,,
847020714,1,7500.0,5.0,22,1,,
847020714,2,5000.0,2.0,44,1,,
847020714,3,6875.0,16.0,24,1,,
847020714,4,12500.0,0.0,50,1,,
847020714,5,8789.0625,6.0,6,1,,
847020714,,,,,,1422734.375,0.0
847020715,0,5000,0.0,36,1,,
847020715,1,4500.0,6.0,44,1,,
847020715,2,3750.0,25.0,25,1,,
847020715,3,3867.1875,20.0,23,1,,
847020715,4,4218.75,3.0,43,1,,
847020715,5,1779.78515625,2.0,10,1,,
847020715,,,,,,779899.4140625,0.0
847020716,0,5000,0.0,46,1,,
847020716,1,4500.0,16.0,9,1,,
847020716,2,3750.0,0.0,32,1,,
847020716,3,5156.25,2.0,44,1,,
847020716,4,9375.0,6.0,44,1,,
847020716,5,6591.796875,6.0,6,1,,
847020716,,,,,,1089425.78125,0.0
847020717,0,5000,0.0,32,1,,
847020717,1,6000,2.0,24,1,,
847020717,2,5000.0,1.0,38,1,,
847020717,3,8593.75,9.0,41,1,,
847020717,4,12500.0,10.0,34,1,,
847020717,5,8789.0625,0.0,10,1,,
847020717,,,,,,1379234.375,0.0
847020718,0,5000,0.0,50,1,,
847020718,1,4500.0,20.0,8,1,,
847020718,2,2250.0,3.0,36,1,,
847020718,3,3867.1875,9.0,35,1,,
847020718,4,5625.0,4.0,46,1,,
847020718,5,3955.078125,6.0,6,1,,
847020718,,,,,,804832.03125,0.0
847020719,0,5000,0.0,42,1,,
847020719,1,6000,12.0,21,1,,
847020719,2,5000.0,8.0,39,1,,
847020719,3,5156.25,17.0,28,1,,
847020719,4,9375.0,5.0,41,1,,
847020719,5,5273.4375,2.0,10,1,,
847020719,,,,,,1132484.375,0.0
847020800,0,5000,0.0,32,1,,
847020800,1,6000,2.0,37,1,,
847020800,2,3000.0,14.0,25,1,,
847020800,3,5156.25,9.0,35,1,,
847020800,4,5625.0,4.0,46,1,,
847020800,5,3955.078125,6.0,6,1,,
847020800,,,,,,939949.21875,0.0
847020801,0,5000,0.0,39,1,,
847020801,1,6000,9.0,26,1,,
847020801,2,3000.0,10.0,34,1,,
847020801,3,5156.25,14.0,29,1,,
847020801,4,9375.0,3.0,43,1,,
847020801,5,3955.078125,2.0,10,1,,
847020801,,,,,,1065207.03125,0.0
847020802,0,5000,0.0,32,1,,
847020802,1,6000,2.0,26,1,,
847020802,2,4000,3.0,36,1,,
847020802,3,6875.0,9.0,40,1,,
847020802,4,12500.0,9.0,35,1,,
847020802,5,7031.25,0.0,10,1,,
847020802,,,,,,1262812.5,0.0
847020803,0,5000,0.0,31,1,,
847020803,1,7500.0,1.0,24,1,,
847020803,2,6250.0,0.0,41,1,,
847020803,3,10742.1875,11.0,32,1,,
847020803,4,11718.75,3.0,43,1,,
847020803,5,4943.84765625,2.0,10,1,,
847020803,,,,,,1508344.7265625,0.0
847020804,0,5000,0.0,35,1,,
847020804,1,4500.0,5.0,35,1,,
847020804,2,3000.0,15.0,27,1,,
847020804,3,5156.25,12.0,30,1,,
847020804,4,9375.0,2.0,48,1,,
847020804,5,6591.796875,6.0,6,1,,
847020804,,,,,,1077738.28125,0.0
847020805,0,5000,0.0,50,1,,
847020805,1,7500.0,20.0,5,1,,
847020805,2,6250.0,0.0,42,1,,
847020805,3,6445.3125,12.0,35,1,,
847020805,4,7031.25,7.0,39,1,,
847020805,5,2966.30859375,2.0,10,1,,
847020805,,,,,,1099467.7734375,0.0
847020806,0,5000,0.0,39,1,,
847020806,1,4500.0,9.0,41,1,,
847020806,2,2250.0,25.0,23,1,,
847020806,3,3867.1875,18.0,28,1,,
847020806,4,4218.75,6.0,44,1,,
847020806,5,1779.78515625,6.0,6,1,,
847020806,,,,,,755834.9609375,0.0
847020807,0,5000,0.0,35,1,,
847020807,1,7500.0,5.0,23,1,,
847020807,2,5000.0,3.0,47,1,,
847020807,3,8593.75,20.0,30,1,,
847020807,4,12500.0,10.0,34,1,,
847020807,5,8789.0625,0.0,10,1,,
847020807,,,,,,1373203.125,0.0
847020808,0,5000,0.0,46,1,,
847020808,1,4500.0,16.0,14,1,,
847020808,2,2250.0,5.0,25,1,,
847020808,3,2320.3125,0.0,50,1,,
847020808,4,2531.25,10.0,37,1,,
847020808,5,1779.78515625,3.0,10,1,,
847020808,,,,,,596719.7265625,0.0
847020809,0,5000,0.0,32,1,,
847020809,1,7500.0,2.0,37,1,,
847020809,2,3750.0,14.0,36,1,,
847020809,3,6445.3125,20.0,22,1,,
847020809,4,11718.75,2.0,48,1,,
847020809,5,6591.796875,6.0,6,1,,
847020809,,,,,,1336347.65625,0.0
847020810,0,5000,0.0,39,1,,
847020810,1,4500.0,9.0,23,1,,
847020810,2,3000.0,7.0,37,1,,
847020810,3,4125.0,14.0,28,1,,
847020810,4,7500.0,2.0,48,1,,
847020810,5,4218.75,6.0,6,1,,
847020810,,,,,,930312.5,0.0
847020811,0,5000,0.0,32,1,,
847020811,1,4500.0,2.0,30,1,,
847020811,2,3000.0,7.0,24,1,,
847020811,3,4125.0,1.0,47,1,,
847020811,4,4500.0,8.0,39,1,,
847020811,5,2531.25,3.0,10,1,,
847020811,,,,,,781687.5,0.0
847020812,0,5000,0.0,39,1,,
847020812,1,7500.0,9.0,20,1,,
847020812,2,3750.0,4.0,30,1,,
847020812,3,6445.3125,4.0,44,1,,
847020812,4,11718.75,8.0,36,1,,
847020812,5,8239.74609375,0.0,10,1,,
847020812,,,,,,1265366.2109375,0.0
847020813,0,5000,0.0,47,1,,
847020813,1,6000,17.0,9,1,,
847020813,2,4000,1.0,35,1,,
847020813,3,5500,6.0,40,1,,
847020813,4,10000.0,6.0,40,1,,
847020813,5,5625.0,2.0,10,1,,
847020813,,,,,,1125250.0,0.0
847020814,0,5000,0.0,30,1,,
847020814,1,7500.0,0.0,26,1,,
847020814,2,5000.0,1.0,31,1,,
847020814,3,6875.0,2.0,48,1,,
847020814,4,12500.0,10.0,37,1,,
847020814,5,8789.0625,3.0,10,1,,
847020814,,,,,,1400390.625,0.0
847020815,0,5000,0.0,40,1,,
847020815,1,4500.0,10.0,28,1,,
847020815,2,3750.0,13.0,34,1,,
847020815,3,3867.1875,17.0,31,1,,
847020815,4,4218.75,8.0,36,1,,
847020815,5,1779.78515625,0.0,10,1,,
847020815,,,,,,763055.6640625,0.0
847020816,0,5000,0.0,32,1,,
847020816,1,4500.0,2.0,30,1,,
847020816,2,3750.0,7.0,26,1,,
847020816,3,5156.25,3.0,39,1,,
847020816,4,9375.0,2.0,44,1,,
847020816,5,6591.796875,2.0,10,1,,
847020816,,,,,,1092011.71875,0.0
847020817,0,5000,0.0,42,1,,
847020817,1,6000,12.0,16,1,,
847020817,2,5000.0,3.0,28,1,,
847020817,3,8593.75,1.0,49,1,,
847020817,4,12500.0,10.0,37,1,,
847020817,5,8789.0625,3.0,10,1,,
847020817,,,,,,1437484.375,0.0
847020818,0,5000,0.0,46,1,,
847020818,1,4500.0,16.0,17,1,,
847020818,2,2250.0,8.0,39,1,,
847020818,3,3867.1875,17.0,25,1,,
847020818,4,5625.0,2.0,44,1,,
847020818,5,3955.078125,2.0,10,1,,
847020818,,,,,,797980.46875,0.0
847020819,0,5000,0.0,39,1,,
847020819,1,6000,9.0,41,1,,
847020819,2,5000.0,25.0,25,1,,
847020819,3,5156.25,20.0,25,1,,
847020819,4,9375.0,5.0,45,1,,
847020819,5,5273.4375,6.0,6,1,,
847020819,,,,,,1168421.875,0.0
847020900,0,5000,0.0,42,1,,
847020900,1,6000,12.0,13,1,,
847020900,2,3000.0,0.0,32,1,,
847020900,3,5156.25,2.0,48,1,,
847020900,4,5625.0,10.0,34,1,,
847020900,5,3955.078125,0.0,10,1,,
847020900,,,,,,882300.78125,0.0
847020901,0,5000,0.0,46,1,,
847020901,1,6000,16.0,17,1,,
847020901,2,3000.0,8.0,33,1,,
847020901,3,5156.25,11.0,39,1,,
847020901,4,9375.0,10.0,37,1,,
847020901,5,3955.078125,3.0,10,1,,
847020901,,,,,,1038519.53125,0.0
847020902,0,5000,0.0,46,1,,
847020902,1,6000,16.0,9,1,,
847020902,2,4000,0.0,50,1,,
847020902,3,6875.0,20.0,25,1,,
847020902,4,12500.0,5.0,41,1,,
847020902,5,7031.25,2.0,10,1,,
847020902,,,,,,1258687.5,0.0
847020903,0,5000,0.0,42,1,,
847020903,1,7500.0,12.0,19,1,,
847020903,2,6250.0,6.0,25,1,,
847020903,3,10742.1875,1.0,45,1,,
847020903,4,11718.75,6.0,40,1,,
847020903,5,4943.84765625,2.0,10,1,,
847020903,,,,,,1530336.9140625,0.0
847020904,0,5000,0.0,32,1,,
847020904,1,4500.0,2.0,37,1,,
847020904,2,3000.0,14.0,28,1,,
847020904,3,5156.25,12.0,32,1,,
847020904,4,9375.0,4.0,46,1,,
847020904,5,6591.796875,6.0,6,1,,
847020904,,,,,,1066300.78125,0.0
847020905,0,5000,0.0,41,1,,
847020905,1,7500.0,11.0,21,1,,
847020905,2,6250.0,7.0,39,1,,
847020905,3,6445.3125,16.0,26,1,,
847020905,4,7031.25,2.0,44,1,,
847020905,5,2966.30859375,2.0,10,1,,
847020905,,,,,,1132866.2109375,0.0
847020906,0,5000,0.0,39,1,,
847020906,1,4500.0,9.0,18,1,,
847020906,2,2250.0,2.0,37,1,,
847020906,3,3867.1875,9.0,38,1,,
847020906,4,4218.75,7.0,43,1,,
847020906,5,1779.78515625,6.0,6,1,,
847020906,,,,,,718288.0859375,0.0
847020907,0,5000,0.0,50,1,,
847020907,1,7500.0,20.0,17,1,,
847020907,2,5000.0,12.0,29,1,,
847020907,3,8593.75,11.0,30,1,,
847020907,4,12500.0,1.0,49,1,,
847020907,5,8789.0625,6.0,6,1,,
847020907,,,,,,1465546.875,0.0
847020908,0,5000,0.0,50,1,,
847020908,1,4500.0,20.0,25,1,,
847020908,2,2250.0,20.0,25,1,,
847020908,3,2320.3125,15.0,32,1,,
847020908,4,2531.25,7.0,39,1,,
847020908,5,1779.78515625,2.0,10,1,,
847020908,,,,,,629516.6015625,0.0
847020909,0,5000,0.0,30,1,,
847020909,1,7500.0,0.0,32,1,,
847020909,2,3750.0,7.0,33,1,,
847020909,3,6445.3125,10.0,34,1,,
847020909,4,11718.75,4.0,42,1,,
847020909,5,6591.796875,2.0,10,1,,
847020909,,,,,,1310996.09375,0.0
847020910,0,5000,0.0,42,1,,
847020910,1,4500.0,12.0,24,1,,
847020910,2,3000.0,11.0,33,1,,
847020910,3,4125.0,14.0,30,1,,
847020910,4,7500.0,4.0,46,1,,
847020910,5,4218.75,6.0,6,1,,
847020910,,,,,,931062.5,0.0
847020911,0,5000,0.0,46,1,,
847020911,1,4500.0,16.0,12,1,,
847020911,2,3000.0,3.0,33,1,,
847020911,3,4125.0,6.0,44,1,,
847020911,4,4500.0,10.0,34,1,,
847020911,5,2531.25,0.0,10,1,,
847020911,,,,,,762812.5,0.0
847020912,0,5000,0.0,32,1,,
847020912,1,7500.0,2.0,26,1,,
847020912,2,3750.0,3.0,33,1,,
847020912,3,6445.3125,6.0,37,1,,
847020912,4,11718.75,3.0,43,1,,
847020912,5,8239.74609375,2.0,10,1,,
847020912,,,,,,1323530.2734375,0.0
847020913,0,5000,0.0,50,1,,
847020913,1,6000,20.0,12,1,,
847020913,2,4000,7.0,36,1,,
847020913,3,5500,13.0,34,1,,
847020913,4,10000.0,7.0,43,1,,
847020913,5,5625.0,6.0,6,1,,
847020913,,,,,,1136750.0,0.0
847020914,0,5000,0.0,32,1,,
847020914,1,7500.0,2.0,24,1,,
847020914,2,5000.0,1.0,45,1,,
847020914,3,6875.0,16.0,29,1,,
847020914,4,12500.0,5.0,41,1,,
847020914,5,8789.0625,2.0,10,1,,
847020914,,,,,,1384765.625,0.0
847020915,0,5000,0.0,42,1,,
847020915,1,4500.0,12.0,16,1,,
847020915,2,3750.0,3.0,47,1,,
847020915,3,3867.1875,20.0,27,1,,
847020915,4,4218.75,7.0,43,1,,
847020915,5,1779.78515625,6.0,6,1,,
847020915,,,,,,774749.0234375,0.0
847020916,0,5000,0.0,42,1,,
847020916,1,4500.0,12.0,14,1,,
847020916,2,3750.0,1.0,35,1,,
847020916,3,5156.25,6.0,40,1,,
847020916,4,9375.0,6.0,40,1,,
847020916,5,6591.796875,2.0,10,1,,
847020916,,,,,,1071417.96875,0.0
847020917,0,5000,0.0,46,1,,
847020917,1,6000,16.0,10,1,,
847020917,2,5000.0,1.0,42,1,,
847020917,3,8593.75,13.0,37,1,,
847020917,4,12500.0,10.0,34,1,,
847020917,5,8789.0625,0.0,10,1,,
847020917,,,,,,1350859.375,0.0
847020918,0,5000,0.0,50,1,,
847020918,1,4500.0,20.0,10,1,,
847020918,2,2250.0,5.0,35,1,,
847020918,3,3867.1875,10.0,40,1,,
847020918,4,5625.0,10.0,34,1,,
847020918,5,3955.078125,0.0,10,1,,
847020918,,,,,,779238.28125,0.0
847020919,0,5000,0.0,39,1,,
847020919,1,6000,9.0,17,1,,
847020919,2,5000.0,1.0,49,1,,
847020919,3,5156.25,20.0,30,1,,
847020919,4,9375.0,10.0,34,1,,
847020919,5,5273.4375,0.0,10,1,,
847020919,,,,,,1088171.875,0.0
847021000,0,5000,0.0,50,1,,
847021000,1,6000,20.0,21,1,,
847021000,2,3000.0,16.0,34,1,,
847021000,3,5156.25,20.0,21,1,,
847021000,4,5625.0,1.0,49,1,,
847021000,5,3955.078125,6.0,6,1,,
847021000,,,,,,905636.71875,0.0
847021001,0,5000,0.0,32,1,,
847021001,1,6000,2.0,27,1,,
847021001,2,3000.0,4.0,29,1,,
847021001,3,5156.25,3.0,43,1,,
847021001,4,9375.0,6.0,44,1,,
847021001,5,3955.078125,6.0,6,1,,
847021001,,,,,,1086949.21875,0.0
847021002,0,5000,0.0,32,1,,
847021002,1,6000,2.0,37,1,,
847021002,2,4000,14.0,25,1,,
847021002,3,6875.0,9.0,35,1,,
847021002,4,12500.0,4.0,46,1,,
847021002,5,7031.25,6.0,6,1,,
847021002,,,,,,1359812.5,0.0
847021003,0,5000,0.0,42,1,,
847021003,1,7500.0,12.0,27,1,,
847021003,2,6250.0,14.0,36,1,,
847021003,3,10742.1875,20.0,23,1,,
847021003,4,11718.75,3.0,43,1,,
847021003,5,4943.84765625,2.0,10,1,,
847021003,,,,,,1457915.0390625,0.0
847021004,0,5000,0.0,42,1,,
847021004,1,4500.0,12.0,24,1,,
847021004,2,3000.0,11.0,22,1,,
847021004,3,5156.25,3.0,46,1,,
847021004,4,9375.0,9.0,38,1,,
847021004,5,6591.796875,3.0,10,1,,
847021004,,,,,,1063355.46875,0.0
847021005,0,5000,0.0,35,1,,
847021005,1,7500.0,5.0,22,1,,
847021005,2,6250.0,2.0,28,1,,
847021005,3,6445.3125,0.0,50,1,,
847021005,4,7031.25,10.0,40,1,,
847021005,5,2966.30859375,6.0,6,1,,
847021005,,,,,,1156313.4765625,0.0
847021006,0,5000,0.0,50,1,,
847021006,1,4500.0,20.0,6,1,,
847021006,2,2250.0,1.0,45,1,,
847021006,3,3867.1875,16.0,24,1,,
847021006,4,4218.75,0.0,46,1,,
847021006,5,1779.78515625,2.0,10,1,,
847021006,,,,,,702922.8515625,0.0
847021007,0,5000,0.0,42,1,,
847021007,1,7500.0,12.0,13,1,,
847021007,2,5000.0,0.0,46,1,,
847021007,3,8593.75,16.0,26,1,,
847021007,4,12500.0,2.0,48,1,,
847021007,5,8789.0625,6.0,6,1,,
847021007,,,,,,1433671.875,0.0
847021008,0,5000,0.0,46,1,,
847021008,1,4500.0,16.0,9,1,,
847021008,2,2250.0,0.0,50,1,,
847021008,3,2320.3125,20.0,20,1,,
847021008,4,2531.25,0.0,46,1,,
847021008,5,1779.78515625,2.0,10,1,,
847021008,,,,,,583641.6015625,0.0
847021009,0,5000,0.0,39,1,,
847021009,1,7500.0,9.0,29,1,,
847021009,2,3750.0,13.0,23,1,,
847021009,3,6445.3125,6.0,37,1,,
847021009,4,11718.75,3.0,43,1,,
847021009,5,6591.796875,2.0,10,1,,
847021009,,,,,,1327050.78125,0.0
847021010,0,5000,0.0,35,1,,
847021010,1,4500.0,5.0,33,1,,
847021010,2,3000.0,13.0,18,1,,
847021010,3,4125.0,1.0,41,1,,
847021010,4,7500.0,2.0,48,1,,
847021010,5,4218.75,6.0,6,1,,
847021010,,,,,,951937.5,0.0
847021011,0,5000,0.0,46,1,,
847021011,1,4500.0,16.0,9,1,,
847021011,2,3000.0,0.0,46,1,,
847021011,3,4125.0,16.0,32,1,,
847021011,4,4500.0,8.0,39,1,,
847021011,5,2531.25,3.0,10,1,,
847021011,,,,,,761312.5,0.0
847021012,0,5000,0.0,30,1,,
847021012,1,7500.0,0.0,28,1,,
847021012,2,3750.0,3.0,40,1,,
847021012,3,6445.3125,13.0,27,1,,
847021012,4,11718.75,0.0,46,1,,
847021012,5,8239.74609375,2.0,10,1,,
847021012,,,,,,1325483.3984375,0.0
847021013,0,5000,0.0,46,1,,
847021013,1,6000,16.0,13,1,,
847021013,2,4000,4.0,46,1,,
847021013,3,5500,20.0,30,1,,
847021013,4,10000.0,10.0,34,1,,
847021013,5,5625.0,0.0,10,1,,
847021013,,,,,,1073250.0,0.0
847021014,0,5000,0.0,39,1,,
847021014,1,7500.0,9.0,22,1,,
847021014,2,5000.0,6.0,31,1,,
847021014,3,6875.0,7.0,38,1,,
847021014,4,12500.0,5.0,41,1,,
847021014,5,8789.0625,2.0,10,1,,
847021014,,,,,,1396640.625,0.0
847021015,0,5000,0.0,46,1,,
847021015,1,4500.0,16.0,9,1,,
847021015,2,3750.0,0.0,46,1,,
847021015,3,3867.1875,16.0,32,1,,
847021015,4,4218.75,8.0,36,1,,
847021015,5,1779.78515625,0.0,10,1,,
847021015,,,,,,756422.8515625,0.0
847021016,0,5000,0.0,39,1,,
847021016,1,4500.0,9.0,17,1,,
847021016,2,3750.0,1.0,45,1,,
847021016,3,5156.25,16.0,34,1,,
847021016,4,9375.0,10.0,34,1,,
847021016,5,6591.796875,0.0,10,1,,
847021016,,,,,,1020230.46875,0.0
847021017,0,5000,0.0,32,1,,
847021017,1,6000,2.0,30,1,,
847021017,2,5000.0,7.0,39,1,,
847021017,3,8593.75,16.0,29,1,,
847021017,4,12500.0,5.0,41,1,,
847021017,5,8789.0625,2.0,10,1,,
847021017,,,,,,1404609.375,0.0
847021018,0,5000,0.0,32,1,,
847021018,1,4500.0,2.0,41,1,,
847021018,2,2250.0,18.0,27,1,,
847021018,3,3867.1875,15.0,35,1,,
847021018,4,5625.0,10.0,37,1,,
847021018,5,3955.078125,3.0,10,1,,
847021018,,,,,,808277.34375,0.0
847021019,0,5000,0.0,42,1,,
847021019,1,6000,12.0,19,1,,
847021019,2,5000.0,6.0,36,1,,
847021019,3,5156.25,12.0,34,1,,
847021019,4,9375.0,6.0,44,1,,
847021019,5,5273.4375,6.0,6,1,,
847021019,,,,,,1143453.125,0.0
847021100,0,5000,0.0,35,1,,
847021100,1,6000,5.0,35,1,,
847021100,2,3000.0,15.0,17,1,,
847021100,3,5156.25,2.0,41,1,,
847021100,4,5625.0,3.0,47,1,,
847021100,5,3955.078125,6.0,6,1,,
847021100,,,,,,955511.71875,0.0
847021101,0,5000,0.0,37,1,,
847021101,1,6000,7.0,24,1,,
847021101,2,3000.0,6.0,25,1,,
847021101,3,5156.25,1.0,42,1,,
847021101,4,9375.0,3.0,43,1,,
847021101,5,3955.078125,2.0,10,1,,
847021101,,,,,,1083238.28125,0.0
847021102,0,5000,0.0,39,1,,
847021102,1,6000,9.0,20,1,,
847021102,2,4000,4.0,32,1,,
847021102,3,6875.0,6.0,44,1,,
847021102,4,12500.0,10.0,40,1,,
847021102,5,7031.25,6.0,6,1,,
847021102,,,,,,1307687.5,0.0
847021103,0,5000,0.0,32,1,,
847021103,1,7500.0,2.0,24,1,,
847021103,2,6250.0,1.0,35,1,,
847021103,3,10742.1875,6.0,44,1,,
847021103,4,11718.75,10.0,34,1,,
847021103,5,4943.84765625,0.0,10,1,,
847021103,,,,,,1499282.2265625,0.0
847021104,0,5000,0.0,32,1,,
847021104,1,4500.0,2.0,34,1,,
847021104,2,3000.0,11.0,33,1,,
847021104,3,5156.25,14.0,28,1,,
847021104,4,9375.0,2.0,48,1,,
847021104,5,6591.796875,6.0,6,1,,
847021104,,,,,,1065925.78125,0.0
847021105,0,5000,0.0,39,1,,
847021105,1,7500.0,9.0,21,1,,
847021105,2,6250.0,5.0,32,1,,
847021105,3,6445.3125,7.0,43,1,,
847021105,4,7031.25,10.0,34,1,,
847021105,5,2966.30859375,0.0,10,1,,
847021105,,,,,,1118374.0234375,0.0
847021106,0,5000,0.0,50,1,,
847021106,1,4500.0,20.0,17,1,,
847021106,2,2250.0,12.0,21,1,,
847021106,3,3867.1875,3.0,47,1,,
847021106,4,4218.75,10.0,34,1,,
847021106,5,1779.78515625,0.0,10,1,,
847021106,,,,,,736743.1640625,0.0
847021107,0,5000,0.0,50,1,,
847021107,1,7500.0,20.0,12,1,,
847021107,2,5000.0,7.0,30,1,,
847021107,3,8593.75,7.0,39,1,,
847021107,4,12500.0,6.0,40,1,,
847021107,5,8789.0625,2.0,10,1,,
847021107,,,,,,1433046.875,0.0
847021108,0,5000,0.0,35,1,,
847021108,1,4500.0,5.0,32,1,,
847021108,2,2250.0,12.0,32,1,,
847021108,3,2320.3125,14.0,30,1,,
847021108,4,2531.25,4.0,46,1,,
847021108,5,1779.78515625,6.0,6,1,,
847021108,,,,,,607725.5859375,0.0
847021109,0,5000,0.0,34,1,,
847021109,1,7500.0,4.0,39,1,,
847021109,2,3750.0,18.0,20,1,,
847021109,3,6445.3125,8.0,33,1,,
847021109,4,11718.75,1.0,45,1,,
847021109,5,6591.796875,2.0,10,1,,
847021109,,,,,,1363457.03125,0.0
847021110,0,5000,0.0,46,1,,
847021110,1,4500.0,16.0,12,1,,
847021110,2,3000.0,3.0,36,1,,
847021110,3,4125.0,9.0,35,1,,
847021110,4,7500.0,4.0,46,1,,
847021110,5,4218.75,6.0,6,1,,
847021110,,,,,,926687.5,0.0
847021111,0,5000,0.0,35,1,,
847021111,1,4500.0,5.0,35,1,,
847021111,2,3000.0,15.0,17,1,,
847021111,3,4125.0,2.0,48,1,,
847021111,4,4500.0,10.0,37,1,,
847021111,5,2531.25,3.0,10,1,,
847021111,,,,,,793312.5,0.0
847021112,0,5000,0.0,32,1,,
847021112,1,7500.0,2.0,30,1,,
847021112,2,3750.0,7.0,24,1,,
847021112,3,6445.3125,1.0,45,1,,
847021112,4,11718.75,6.0,44,1,,
847021112,5,8239.74609375,6.0,6,1,,
847021112,,,,,,1350102.5390625,0.0
847021113,0,5000,0.0,43,1,,
847021113,1,6000,13.0,13,1,,
847021113,2,4000,1.0,35,1,,
847021113,3,5500,6.0,34,1,,
847021113,4,10000.0,0.0,46,1,,
847021113,5,5625.0,2.0,10,1,,
847021113,,,,,,1156250.0,0.0
847021114,0,5000,0.0,32,1,,
847021114,1,7500.0,2.0,34,1,,
847021114,2,5000.0,11.0,33,1,,
847021114,3,6875.0,14.0,36,1,,
847021114,4,12500.0,10.0,34,1,,
847021114,5,8789.0625,0.0,10,1,,
847021114,,,,,,1360390.625,0.0
847021115,0,5000,0.0,46,1,,
847021115,1,4500.0,16.0,26,1,,
847021115,2,3750.0,17.0,30,1,,
847021115,3,3867.1875,17.0,30,1,,
847021115,4,4218.75,7.0,43,1,,
847021115,5,1779.78515625,6.0,6,1,,
847021115,,,,,,787600.5859375,0.0
847021116,0,5000,0.0,50,1,,
847021116,1,4500.0,20.0,5,1,,
847021116,2,3750.0,0.0,50,1,,
847021116,3,5156.25,20.0,23,1,,
847021116,4,9375.0,3.0,43,1,,
847021116,5,6591.796875,2.0,10,1,,
847021116,,,,,,1067636.71875,0.0
847021117,0,5000,0.0,35,1,,
847021117,1,6000,5.0,45,1,,
847021117,2,5000.0,25.0,10,1,,
847021117,3,8593.75,5.0,38,1,,
847021117,4,12500.0,3.0,47,1,,
847021117,5,8789.0625,6.0,6,1,,
847021117,,,,,,1481796.875,0.0
847021118,0,5000,0.0,42,1,,
